customer_id,first_name,last_name,email,phone,street_address,city,state,zip_code,join_date,first_order_date,loyalty_score,email_optin,last_purchase_date
C107523,Abigail,Coleman,abigail_coleman@outlook.com,8923238306,28920 Eric Junction Suite 966,Nguyenchester,Missouri,00647,2024-04-21 22:50:23,2024-04-21 22:50:23,0.0,True,2024-06-23 21:20:53
C107524,Joel,Fernandez,jfernandez@gmail.com,303-258-3192,87712 Karen Brook Apt. 264,New Jessica,Arizona,00852,2020-11-12 12:47:10,2021-01-15 12:47:10,0.61,True,2021-12-21 00:53:24
C107525,Jennifer,Ramirez,jennifer.ramirez@hotmail.com,995-481-2620,102 Cross Loop Suite 989,New Theodoreport,West Virginia,00267,2019-10-06 17:29:25,2019-11-01 17:29:25,0.92,True,2024-05-21 07:59:47
C107526,Michael,Casey,michael_casey@outlook.com,7026979827,98339 Kathryn Turnpike Apt. 874,Robertsonton,North Carolina,00288,2023-04-19 00:13:29,2023-04-30 00:13:29,0.1,True,2024-01-08 06:31:55
C107527,Isabella,Gomez,,(245) 811-6852,984 Anthony Courts,Lake Kimberly,California,00943,2022-08-24 16:24:56,2022-10-14 16:24:56,0.31,False,2023-03-25 06:16:12
C107528,Sarah,Holmes,sholmes@yahoo.com,995-548-4226,81551 Howard Plaza,Lake Drew,Georgia,00306,2018-08-31 12:01:16,2018-10-04 12:01:16,0.8,True,2018-10-08 10:59:31
C107529,Mary,Miller,mary.miller@yahoo.com,692-666-8604,9183 Amy Junction,Denisemouth,New Jersey,00083,2024-01-01 02:23:03,2024-01-01 02:23:03,0.0,False,2024-02-16 03:06:48
C107530,Joshua,Becker,joshua_becker@outlook.com,(364) 658-7668,1274 Hernandez Islands,Littlemouth,Michigan,00483,2021-09-17 03:02:01,2021-10-08 03:02:01,0.65,True,2023-02-01 05:48:17
C107531,Kelly,Byrd,kbyrd@outlook.com,6217931047,323 Kelly Corners Suite 660,West Hannah,Texas,00753,2018-02-01 11:26:24,2018-02-01 11:26:24,0.89,False,2022-07-22 12:28:52
C107532,Kenneth,Williams,kwilliams1@hotmail.com,595-937-1034,3450 Michelle Manor,West David,California,00917,2019-11-29 01:54:37,2020-01-31 01:54:37,0.66,True,2020-09-20 16:39:53
C107533,Tara,Duran,tduran@yahoo.com,537-674-6184,7017 Debra Loop Apt. 109,East Heatherberg,California,00901,2024-07-03 18:09:23,2024-07-23 18:09:23,0.0,True,2024-12-28 13:50:45
C107534,Kristy,Bridges,,6583791298,1353 Matthew Glen Suite 318,Jamesstad,Florida,00337,2018-07-10 01:08:03,2018-07-10 01:08:03,0.91,True,2024-12-09 19:23:28
C107535,Matthew,Ellis,matthew_ellis@gmail.com,9002696319,011 Jeremy Club Apt. 799,New Davidberg,Texas,00771,2019-12-29 17:22:21,2019-12-29 17:22:21,0.84,True,2024-10-04 15:56:36
C107536,Carlos,Hayes,carlos_hayes@gmail.com,5302834509,7124 Edwards Dale Apt. 672,Chavezfort,Ohio,00431,2023-01-29 23:53:50,2023-01-29 23:53:50,0.17,True,2023-07-18 01:21:15
C107537,Preston,Bates,pbates@hotmail.com,415-536-6255,1396 Timothy Court Apt. 986,New Geoffrey,New York,00128,2024-09-09 04:50:07,2024-09-23 04:50:07,0.21,False,2024-10-14 18:21:52
C107538,Kristen,Bates,kristen.bates@outlook.com,8545002721,606 Lee Vista Suite 915,Port Jasonburgh,Virginia,00230,2019-07-15 05:44:52,2019-07-15 05:44:52,0.75,False,2024-08-23 13:34:50
C107539,Valerie,Roberts,valerie_roberts@hotmail.com,(747) 733-2160,91353 Alexander Canyon Suite 456,South Jamie,New Jersey,00087,2024-02-13 22:50:24,2024-02-13 22:50:24,0.0,True,2024-09-26 01:35:51
C107540,David,Fisher,dfisher1@yahoo.com,(908) 310-7905,4401 Haynes Summit,Russellchester,Texas,00782,2023-01-12 11:06:45,2023-01-12 11:06:45,0.12,False,2023-06-21 06:39:55
C107541,Jonathan,Harris,jonathan_harris@gmail.com,545-783-4417,0419 Jones Courts,South Kristin,Washington,00983,2023-03-07 21:16:44,2023-04-19 21:16:44,0.07,False,2023-12-11 13:31:48
C107542,Yvonne,Reynolds,yreynolds@yahoo.com,595-460-1123,6674 Jessica Field,Scottstad,Rhode Island,00028,2021-06-21 03:06:11,2021-06-21 03:06:11,0.38,True,2024-07-09 04:15:27
C107543,Alexander,Clark,,(263) 707-2242,4509 Vasquez Mills Apt. 191,East Jonathanhaven,California,00936,2019-12-09 10:43:25,2020-01-09 10:43:25,0.8,True,2021-03-14 15:53:46
C107544,Tonya,Bennett,,(226) 794-2603,68139 Davis Key Suite 651,Spearsville,Iowa,00516,2019-08-07 02:45:51,2019-09-01 02:45:51,0.88,False,2022-09-23 09:35:20
C107545,Rodney,Rogers,rodney.rogers@hotmail.com,503-270-4036,107 Jenkins Glens Apt. 857,Colleenview,Illinois,00602,2020-04-11 15:11:18,2020-04-11 15:11:18,0.64,True,2024-07-31 23:11:36
C107546,Tristan,Johnson,,(502) 967-6057,1432 Julie Shoals Apt. 419,North Diane,California,00900,2019-04-17 14:49:03,2019-04-17 14:49:03,0.68,False,2024-09-25 16:21:13
C107547,Nicole,Miller,,2793477104,602 Hart Vista Apt. 678,Millermouth,Wisconsin,00533,2018-07-16 02:53:08,2018-07-16 02:53:08,1.0,False,2018-10-12 10:28:03
C107548,Kari,Allen,kari_allen@gmail.com,988-900-4078,389 Mark River Suite 899,West Jacobfort,Texas,00775,2023-02-09 12:36:09,2023-03-14 12:36:09,0.04,True,2024-04-29 21:18:24
C107549,Kimberly,Knapp,,3627396500,7389 Matthews Road,Mullenmouth,Illinois,00621,2019-09-04 18:47:58,2019-09-04 18:47:58,0.83,True,2024-09-18 14:24:13
C107550,John,Smith,john_smith2@gmail.com,906-271-1509,9538 Samantha Overpass Apt. 210,Amandaview,Massachusetts,00011,2022-09-06 04:35:33,2022-11-15 04:35:33,0.29,False,2024-09-10 10:19:19
C107551,Nicholas,Oneal,nicholas.oneal@hotmail.com,772-240-9310,080 Wise Estate Suite 660,Lorettaview,California,00934,2018-09-19 10:19:17,2018-11-30 10:19:17,0.9,False,2024-04-12 13:09:20
C107552,Amber,Quinn,,437-214-9647,829 Middleton Shoals,West Eric,Texas,00797,2023-06-12 02:12:04,2023-06-12 02:12:04,0.21,False,2024-08-24 13:41:57
C107553,Philip,Clark,,418-377-1844,5853 Richard Bypass,North Tamaraside,Illinois,00622,2020-12-19 12:23:27,2020-12-19 12:23:27,0.38,True,2022-12-23 15:46:30
C107554,Matthew,Hall,mhall3@outlook.com,704-420-6483,596 Parrish Tunnel Apt. 267,Lake Bruce,New York,00108,2023-11-16 03:22:12,2024-02-14 03:22:12,0.11,True,2024-07-03 02:25:14
C107555,Paul,Barrera,paul.barrera@gmail.com,441-880-7444,7491 Reyes Flats Apt. 863,Alexside,Maryland,00206,2022-03-18 15:22:28,2022-03-18 15:22:28,0.49,True,2024-11-18 20:17:58
C107556,Katherine,Garcia,kgarcia2@yahoo.com,215-978-9691,359 Gutierrez Plains Suite 294,Stephensonland,Nevada,00895,2019-05-23 16:33:44,2019-07-03 16:33:44,0.6,True,2019-09-17 09:07:40
C107557,James,Ray,jray@outlook.com,219-267-2686,02055 Rogers Rest,Port Christopher,Kentucky,00403,2022-02-07 12:53:21,2022-04-29 12:53:21,0.25,True,2024-09-12 13:11:49
C107558,Jennifer,Jones,jjones4@outlook.com,975-224-5907,957 Teresa Locks,Simmonsborough,New Jersey,00075,2019-01-16 03:47:11,2019-03-20 03:47:11,0.74,True,2021-12-04 16:33:14
C107559,Tony,Ward,tward@yahoo.com,3289048134,0694 Holly Streets,Hallchester,Michigan,00493,2019-03-13 16:56:10,2019-03-13 16:56:10,0.79,False,2020-04-23 06:55:20
C107560,Holly,Schmitt,,(266) 457-1730,739 Alvarez Oval,Thomasfort,Texas,00753,2020-06-29 11:07:47,2020-08-26 11:07:47,0.61,True,2023-02-02 19:10:42
C107561,Michelle,Klein,,(536) 425-8163,72659 Marsh Gateway Suite 582,West Danielborough,California,00912,2024-12-25 23:07:21,2024-12-25 23:07:21,0.03,False,2024-12-28 14:57:19
C107562,Jon,Guzman,jon_guzman@outlook.com,807-952-5499,29853 Collins Lane,Fisherton,Nevada,00892,2019-11-19 02:13:58,2019-11-19 02:13:58,0.68,True,2023-12-27 04:56:19
C107563,Lori,Tran,lori_tran@yahoo.com,8423013925,884 Velez Causeway,North Nicholasfurt,Missouri,00639,2019-09-01 15:53:07,2019-09-01 15:53:07,0.88,True,2020-07-21 01:12:39
C107564,Michael,Bautista,michael.bautista@yahoo.com,437-741-7150,028 Gregory Hills Suite 707,Diazberg,California,00918,2024-05-17 00:16:58,2024-05-17 00:16:58,0.0,True,2024-10-08 09:10:27
C107565,James,Diaz,jdiaz@hotmail.com,7104014302,0450 Smith Lights Suite 565,Lake Michaelbury,Montana,00590,2019-08-15 18:15:57,2019-08-15 18:15:57,0.7,True,2020-08-14 08:05:22
C107566,Dana,Turner,dana_turner@yahoo.com,791-908-6416,1820 Mccoy Tunnel,Geoffreystad,South Dakota,00575,2022-01-24 04:06:32,2022-03-25 04:06:32,0.2,False,2022-04-18 18:13:51
C107567,Ashley,Leach,,(398) 240-8361,196 Merritt Stream Apt. 089,Port Michaelview,Vermont,00059,2021-09-23 16:16:04,2021-09-23 16:16:04,0.32,True,2023-10-17 16:16:02
C107568,Karen,Salinas,ksalinas@yahoo.com,(219) 754-7580,110 Campbell Field Suite 521,South Lori,Florida,00337,2020-10-05 07:54:21,2020-12-08 07:54:21,0.54,True,2024-06-10 11:55:15
C107569,Theresa,Booker,tbooker@hotmail.com,951-732-5227,56442 Travis Square,West Stephanie,New York,00113,2022-08-25 21:06:16,2022-08-25 21:06:16,0.36,True,2023-10-03 13:04:48
C107570,Amanda,Rhodes,amanda_rhodes@gmail.com,293-715-3681,6614 David Pike,Jamesland,New York,00109,2020-03-19 13:01:39,2020-03-19 13:01:39,0.59,True,2020-06-13 16:56:17
C107571,Michael,Weber,michael.weber@gmail.com,(599) 360-5179,3627 Jennifer Estates,North Katrina,Florida,00324,2021-05-22 07:49:05,2021-07-09 07:49:05,0.42,True,2022-12-24 04:11:34
C107572,Heather,Werner,hwerner@yahoo.com,428-523-5898,62234 Rivers Plains,Victorfurt,Georgia,00317,2022-04-24 15:53:16,2022-04-24 15:53:16,0.22,True,2024-09-02 11:17:37
C107573,Chad,Underwood,,999-303-3293,9761 Maldonado Expressway Apt. 695,Riveraland,Pennsylvania,00179,2024-02-23 09:20:48,2024-02-23 09:20:48,0.03,True,2024-10-01 21:19:15
C107574,Emily,Henson,emily.henson@hotmail.com,354-869-1584,0240 Jacqueline Knoll Suite 547,Christineville,Texas,00755,2023-09-03 19:29:22,2023-09-03 19:29:22,0.19,False,2024-08-15 18:09:28
C107575,Darren,Walker,,(410) 227-1204,36814 Ramsey Loop Suite 422,Emilystad,Pennsylvania,00178,2024-04-07 22:41:04,2024-04-07 22:41:04,0.0,True,2024-06-22 08:51:25
C107576,Stephen,Moore,smoore@hotmail.com,695-932-2579,5809 Mccarthy Mountains,Shermanside,Virginia,00235,2024-05-24 05:40:15,2024-05-24 05:40:15,0.09,True,2024-10-13 02:27:13
C107577,Austin,Berry,aberry@outlook.com,(943) 459-3131,4029 Stephen Inlet Apt. 962,New Paulchester,Illinois,00602,2023-02-26 01:17:59,2023-02-26 01:17:59,0.08,True,2024-11-17 06:07:55
C107578,Hunter,Baker,hbaker@gmail.com,7854096725,214 Hernandez Heights Suite 941,Nataliefort,Tennessee,00381,2022-04-08 07:34:56,2022-05-02 07:34:56,0.4,False,2022-08-01 15:21:17
C107579,Robert,Krueger,rkrueger@gmail.com,716-334-4246,4565 Jason Parkways,Patriciaburgh,Michigan,00499,2023-04-01 17:17:58,2023-04-01 17:17:58,0.13,True,2023-08-22 03:06:27
C107580,Anthony,Moore,amoore@outlook.com,617-782-8787,940 Esparza Springs Suite 314,Ericaland,Virginia,00241,2021-07-24 13:23:11,2021-09-27 13:23:11,0.36,False,2021-10-01 14:44:31
C107581,Megan,Williams,megan_williams1@outlook.com,470-632-4995,589 Barron River,Bobbyshire,New York,00143,2022-10-25 00:20:50,2022-12-07 00:20:50,0.28,True,2023-12-10 02:05:20
C107582,Mark,Bailey,mark.bailey@gmail.com,571-979-4450,9779 Zamora Spur,Lake Jessicatown,Virginia,00220,2024-07-28 03:01:15,2024-07-28 03:01:15,0.01,False,2024-10-14 11:28:49
C107583,Sarah,Gardner,sarah_gardner@gmail.com,4259119859,691 Michael Trail Suite 141,West Suzanne,California,00929,2024-04-10 15:22:25,2024-04-10 15:22:25,0.0,True,2024-11-05 19:59:47
C107584,Amy,Schroeder,amy.schroeder@hotmail.com,658-751-9036,218 Mary Vista Apt. 591,Fieldschester,New York,00108,2018-06-16 15:33:56,2018-09-09 15:33:56,0.9,True,2024-07-16 16:05:51
C107585,Oscar,Scott,oscar.scott@hotmail.com,574-843-3326,413 Billy Glen Suite 647,Hollymouth,North Carolina,00270,2020-07-21 04:25:02,2020-07-21 04:25:02,0.44,True,2024-05-16 18:58:59
C107586,Justin,Jackson,,9474317510,80729 Wright Valleys,Nathanside,Florida,00321,2023-11-20 09:05:36,2023-11-20 09:05:36,0.18,True,2023-12-15 12:23:04
C107587,Gregory,Glenn,,(225) 874-1136,581 Sims Dale Apt. 694,Michaelchester,Arizona,00863,2022-10-26 03:57:18,2022-10-26 03:57:18,0.35,True,2022-12-02 11:58:01
C107588,William,Cooper,wcooper@hotmail.com,650-913-6160,20416 Aaron Mission,West Christopherland,Texas,00777,2021-01-29 17:31:46,2021-01-29 17:31:46,0.49,False,2021-12-18 07:48:51
C107589,Deanna,Garcia,deanna_garcia@outlook.com,7085666937,19289 Peterson Mill Apt. 736,Lake Christopherside,Indiana,00463,2023-03-18 18:28:18,2023-03-18 18:28:18,0.22,True,2023-08-22 11:07:33
C107590,Shelia,Martin,shelia_martin@outlook.com,505-206-5349,90477 Morris Dam Apt. 587,Schaefermouth,Texas,00784,2019-12-10 16:02:40,2019-12-10 16:02:40,0.77,False,2022-01-10 07:11:43
C107591,Christina,Carey,christina.carey@hotmail.com,8402565579,031 Hernandez Islands Apt. 487,Michaelburgh,Montana,00599,2024-01-15 20:16:27,2024-01-15 20:16:27,0.0,True,2024-03-29 19:46:12
C107592,Paul,Nelson,pnelson@yahoo.com,(401) 667-4641,433 Terrence Dale Suite 241,Lake Kelly,Michigan,00483,2024-03-07 18:29:45,2024-05-08 18:29:45,0.0,True,2024-10-05 05:19:07
C107593,Christian,Lopez,christian.lopez@yahoo.com,(422) 855-3862,040 Cunningham Mountain,Paulmouth,West Virginia,00247,2024-04-06 23:25:24,2024-04-07 23:25:24,0.11,True,2024-07-20 04:11:36
C107594,Zachary,Richardson,zachary.richardson@gmail.com,(843) 480-2625,19320 Dawson Cliff,Darrenton,Texas,00752,2022-08-06 04:09:49,2022-09-20 04:09:49,0.32,True,2023-08-23 18:41:39
C107595,Andrea,Hernandez,andrea_hernandez@hotmail.com,795-958-3768,73859 John Avenue,Banksfort,New Mexico,00882,2022-02-13 19:58:50,2022-02-13 19:58:50,0.17,True,2022-12-12 04:29:54
C107596,Brian,Terrell,brian_terrell@yahoo.com,502-948-5257,9378 Davis Mountain,Annachester,Texas,00779,2020-05-31 08:35:22,2020-07-13 08:35:22,0.53,False,2021-05-17 06:06:14
C107597,Maureen,Jordan,,883-480-5641,2169 Gregory Forks,North Jill,California,00901,2019-01-03 21:46:14,2019-03-23 21:46:14,0.88,False,2022-08-02 19:52:41
C107598,Jeffrey,Perkins,jeffrey_perkins@hotmail.com,5627627491,8710 James Tunnel Suite 543,Anitaville,New Jersey,00086,2023-12-07 16:40:19,2024-02-07 16:40:19,0.1,True,2024-08-25 10:56:16
C107599,Allison,Graham,allison.graham@hotmail.com,(560) 212-5511,34138 Reid Burgs Apt. 306,North Robert,Pennsylvania,00151,2021-06-17 01:27:28,2021-09-04 01:27:28,0.48,True,2022-01-27 13:56:51
C107600,Christian,Jackson,cjackson1@yahoo.com,(413) 355-4403,75561 Reed Neck Apt. 118,Robertview,California,00958,2024-09-18 05:49:07,2024-09-18 05:49:07,0.0,False,2024-09-20 10:17:19
C107601,Jesus,Arias,jesus_arias@hotmail.com,8057604132,38327 James Fort,North Dawnstad,Washington,00980,2022-12-08 15:38:46,2022-12-08 15:38:46,0.26,True,2022-12-13 02:38:10
C107602,Stacey,George,stacey_george@outlook.com,(709) 620-3611,606 Riley Tunnel Suite 009,New William,New Jersey,00072,2023-12-24 13:21:32,2023-12-24 13:21:32,0.18,False,2024-02-15 09:25:16
C107603,William,Farrell,wfarrell1@gmail.com,277-254-5100,10118 Robert Tunnel,Carterstad,California,00945,2018-05-20 13:24:10,2018-05-20 13:24:10,0.89,True,2019-02-28 01:05:48
C107604,Charles,Diaz,charles.diaz@yahoo.com,(648) 764-6459,861 Thompson Square Apt. 242,Patrickside,Arizona,00865,2020-05-04 19:06:47,2020-05-04 19:06:47,0.43,False,2022-03-14 11:58:34
C107605,Robert,Sutton,rsutton@hotmail.com,(283) 435-6948,456 Stephen Inlet,East Michealmouth,Tennessee,00370,2023-10-19 13:05:18,2023-10-19 13:05:18,0.29,True,2024-03-29 09:51:40
C107606,Levi,Owens,lowens@hotmail.com,(392) 674-6940,149 Miller Rue Suite 718,South Thomasport,Tennessee,00378,2018-06-25 23:42:27,2018-07-26 23:42:27,0.86,True,2024-05-07 02:18:17
C107607,David,Rios,david.rios@gmail.com,(256) 418-2747,105 Emily Plaza,Lake Danielshire,North Carolina,00276,2023-04-05 19:03:56,2023-04-05 19:03:56,0.11,True,2023-05-14 02:34:52
C107608,Nancy,Hughes,,708-811-4328,804 Brady Crossing Suite 876,Sethchester,Tennessee,00370,2022-05-10 15:10:50,2022-05-10 15:10:50,0.38,True,2022-12-08 03:13:06
C107609,Karen,Beasley,karen.beasley@gmail.com,448-400-4515,25389 Martinez Plain,Lake John,Michigan,00492,2024-09-18 22:35:30,2024-09-18 22:35:30,0.0,False,2024-11-24 19:42:38
C107610,Joseph,Smith,joseph_smith1@gmail.com,(782) 574-3942,972 Williams Common Apt. 217,Paigeville,Georgia,00306,2024-12-26 03:08:37,2024-12-26 03:08:37,0.02,True,2024-12-31 00:54:58
C107611,Patrick,Harvey,patrick.harvey@gmail.com,237-705-5142,5417 Andrew Summit Suite 895,East Melanie,Wisconsin,00535,2022-04-03 11:37:20,2022-04-03 11:37:20,0.31,True,2024-03-21 04:15:47
C107612,Ashley,Cline,acline@hotmail.com,684-599-1054,045 Stephens Port,Thomasbury,Texas,00760,2022-03-03 12:41:59,2022-03-03 12:41:59,0.34,True,2022-03-05 05:56:24
C107613,Raymond,Johnson,rjohnson3@gmail.com,427-709-8339,23355 William Station Suite 704,Michaelbury,California,00935,2024-02-13 20:19:23,2024-02-13 20:19:23,0.29,True,2024-10-26 13:52:14
C107614,Keith,White,keith.white@hotmail.com,861-241-3007,5726 Gray Stravenue,Mollychester,California,00943,2018-04-08 01:36:22,2018-07-01 01:36:22,0.58,True,2023-07-06 07:02:15
C107615,Kevin,Johnson,,(859) 233-6390,0377 Katelyn Lakes Apt. 219,Port Nancyville,Maine,00047,2021-11-28 05:05:28,2021-11-28 05:05:28,0.45,True,2024-08-10 12:33:31
C107616,Michelle,Marsh,,359-306-8233,7790 Patrick Mills Apt. 513,Fosterfort,Ohio,00433,2019-10-21 03:03:41,2019-12-07 03:03:41,0.67,False,2024-01-09 15:52:26
C107617,Jamie,Sanders,jsanders@yahoo.com,933-509-9224,108 Michael Harbor,East Michael,Washington,00994,2022-09-12 07:13:42,2022-09-12 07:13:42,0.33,True,2024-07-11 03:40:36
C107618,Stephanie,Williams,stephanie_williams@outlook.com,9789737123,405 Michele Green,West Susan,Tennessee,00382,2020-11-14 06:12:52,2020-11-14 06:12:52,0.58,True,2023-09-09 16:02:55
C107619,Allen,Wilkinson,allen.wilkinson@yahoo.com,(226) 770-9178,257 Marco Bridge,Katrinaburgh,Michigan,00492,2024-04-03 21:51:05,2024-04-08 21:51:05,0.0,False,2024-10-20 12:52:31
C107620,Paula,Greer,pgreer@hotmail.com,942-568-7780,787 Mccullough Greens Apt. 954,Tashachester,Arizona,00865,2023-06-05 06:37:39,2023-06-05 06:37:39,0.0,True,2023-07-30 05:49:27
C107621,Thomas,Parks,,367-787-3603,97383 Erik Crescent,West Francisco,Wyoming,00826,2023-05-08 21:17:41,2023-07-18 21:17:41,0.16,True,2024-12-01 14:21:08
C107622,Abigail,Pace,,743-658-5813,11101 Nelson Crescent Suite 005,South Jennifertown,Virginia,00230,2024-01-15 19:09:48,2024-01-15 19:09:48,0.0,True,2024-10-23 14:54:31
C107623,Billy,Norton,billy.norton@yahoo.com,284-878-7867,36112 Andrade Causeway Suite 957,East Brandi,California,00915,2020-04-01 19:19:38,2020-04-01 19:19:38,0.61,True,2023-03-15 19:49:32
C107624,Rachel,Jackson,rjackson1@yahoo.com,(250) 511-5295,80021 Melanie Common,Port Stevenchester,New York,00144,2024-11-23 02:26:04,2024-11-23 02:26:04,0.0,True,2024-12-10 00:08:34
C107625,Frederick,Perkins,fperkins@yahoo.com,(385) 702-9758,870 Schmidt Corner,Jamesstad,New Hampshire,00032,2024-01-24 22:45:37,2024-02-08 22:45:37,0.07,True,2024-07-23 23:22:35
C107626,Richard,Moss,rmoss@outlook.com,361-947-7488,8455 David Hills,Theresashire,Florida,00328,2023-05-26 01:07:05,2023-06-04 01:07:05,0.11,True,2023-11-03 04:05:31
C107627,Dawn,Perry,,8658803342,5218 Atkins Club,Denisemouth,Rhode Island,00029,2022-11-10 03:57:58,2022-11-10 03:57:58,0.3,True,2024-05-30 11:40:28
C107628,Kevin,Soto,,7236948063,33505 Travis Fields,New Valerieberg,California,00955,2021-08-17 02:01:20,2021-11-02 02:01:20,0.27,False,2024-07-02 07:55:23
C107629,Aaron,Horton,,8399309639,673 Robin Valley,Allentown,Missouri,00636,2020-01-26 16:00:50,2020-01-26 16:00:50,0.86,False,2024-04-18 22:19:23
C107630,Debra,Landry,dlandry@gmail.com,3484046882,08653 Jones Club,Wilsonburgh,New York,00141,2024-02-29 21:44:33,2024-02-29 21:44:33,0.0,True,2024-07-27 21:00:47
C107631,Rodney,Fox,rodney.fox@hotmail.com,501-507-7350,5249 Vanessa Walks,Brianton,New York,00122,2019-01-29 20:51:05,2019-03-14 20:51:05,0.84,False,2022-07-19 14:41:20
C107632,Rick,Foster,rick_foster@outlook.com,445-448-6109,850 Mack Road,Elizabethfurt,Illinois,00624,2024-07-11 22:17:59,2024-07-11 22:17:59,0.0,True,2024-10-29 07:55:16
C107633,Sarah,Lamb,sarah_lamb@yahoo.com,293-916-4727,6014 Jaime Hill,Leonardton,New York,00135,2020-02-17 04:54:26,2020-02-17 04:54:26,0.88,False,2021-11-10 15:58:34
C107634,Matthew,Long,,(472) 725-8508,3938 Zachary Dale Suite 890,South Jamiemouth,Pennsylvania,00169,2023-02-28 05:09:47,2023-05-19 05:09:47,0.05,False,2024-11-14 03:18:13
C107635,Rachel,Whitaker,rachel_whitaker@hotmail.com,358-359-3835,017 Patricia Radial Apt. 633,North Danielleport,Virginia,00246,2023-05-24 05:52:38,2023-06-30 05:52:38,0.09,False,2024-11-15 23:24:10
C107636,Brooke,Peterson,brooke_peterson@yahoo.com,(426) 207-4717,40239 Cole Manors,North Toddton,Connecticut,00066,2023-08-20 17:45:13,2023-11-03 17:45:13,0.0,False,2024-02-10 15:02:07
C107637,Jesus,Thomas,,(694) 440-3549,861 Stein Parkway Apt. 390,Sawyerstad,New York,00144,2023-11-11 12:24:42,2023-11-11 12:24:42,0.0,True,2024-05-20 21:18:44
C107638,Curtis,Chase,cchase@outlook.com,262-579-6016,44645 Eddie Spur Apt. 657,Parkerside,New Hampshire,00031,2020-02-05 23:48:56,2020-02-05 23:48:56,0.73,False,2024-06-14 04:05:13
C107639,Danielle,Diaz,,(732) 510-3252,03758 Mariah Overpass,New Melissa,Virginia,00231,2018-07-18 01:39:20,2018-07-18 01:39:20,0.99,True,2021-01-09 08:48:13
C107640,Martha,Finley,martha.finley@gmail.com,516-300-8541,267 Heidi Ferry Suite 903,Sanchezstad,Massachusetts,00022,2018-08-20 23:44:09,2018-08-20 23:44:09,0.86,False,2022-03-17 06:27:40
C107641,Jordan,Brown,jordan_brown@hotmail.com,(424) 408-5604,7786 Elliott Grove,Deborahbury,Florida,00338,2023-11-14 08:33:53,2023-11-14 08:33:53,0.12,True,2024-10-10 00:03:42
C107642,Shaun,Farmer,sfarmer@gmail.com,(657) 962-5292,7847 Susan Vista Suite 959,Davidhaven,Nevada,00894,2024-07-19 01:43:26,2024-07-19 01:43:26,0.18,True,2024-11-01 17:30:04
C107643,Samantha,Massey,samantha.massey@hotmail.com,(845) 989-7179,6472 Scott Springs,New Timothychester,Mississippi,00394,2021-08-10 21:10:17,2021-08-10 21:10:17,0.39,False,2022-03-12 03:34:09
C107644,Samuel,Bishop,samuel.bishop@hotmail.com,(382) 290-9685,75044 Mckinney Plains,Lake Tamaraland,Florida,00322,2021-09-13 01:41:58,2021-09-13 01:41:58,0.44,True,2022-10-11 17:55:33
C107645,Anthony,King,anthony.king@outlook.com,800-377-2054,70479 Martinez Station Suite 038,Port Samanthamouth,Illinois,00622,2019-11-14 21:31:11,2020-01-30 21:31:11,0.84,True,2023-10-27 00:23:08
C107646,Ryan,Torres,,(873) 267-9536,461 James Throughway Apt. 572,North Wendyfurt,Ohio,00439,2021-06-07 08:21:20,2021-08-12 08:21:20,0.47,True,2021-10-18 17:08:28
C107647,Michael,James,michael_james@outlook.com,453-655-5181,837 Wendy Mill Suite 373,West Andrea,Texas,00780,2024-10-07 21:26:17,2024-10-07 21:26:17,0.04,True,2024-12-18 12:58:42
C107648,Justin,Manning,justin_manning@outlook.com,2758663085,675 William Viaduct Apt. 707,North Natalie,Missouri,00651,2020-01-29 17:59:15,2020-02-15 17:59:15,0.68,True,2023-03-02 17:23:54
C107649,Kathleen,Morgan,kathleen.morgan@outlook.com,972-213-3055,2139 Susan Turnpike,East Clinton,California,00900,2021-05-20 05:48:15,2021-05-20 05:48:15,0.36,True,2021-07-02 12:09:55
C107650,Thomas,Cooper,tcooper@yahoo.com,692-425-1389,0297 Rivas Flats,Pattersonburgh,Arizona,00850,2024-02-15 14:16:54,2024-02-15 14:16:54,0.0,False,2024-03-05 16:52:45
C107651,Joshua,Kline,joshua.kline@hotmail.com,6262194987,124 Miller Valleys Suite 752,Jenniferview,Pennsylvania,00180,2018-11-15 06:43:08,2018-11-15 06:43:08,0.91,False,2019-06-24 16:28:54
C107652,Mathew,Cook,,(619) 963-1981,5580 Montoya Hollow,Jamesfurt,California,00944,2020-03-21 21:27:16,2020-03-21 21:27:16,0.42,False,2022-11-30 19:34:02
C107653,Brian,Torres,,754-549-1978,92950 Castro Falls,North Laura,Nevada,00894,2024-06-26 08:28:13,2024-06-26 08:28:13,0.03,True,2024-09-27 21:33:41
C107654,Rick,Davis,rick.davis@yahoo.com,(852) 509-4986,831 Rebecca Loaf,West Stephanie,Michigan,00480,2022-10-28 11:51:56,2022-10-28 11:51:56,0.25,False,2024-07-02 13:16:00
C107655,Elizabeth,Daniels,edaniels@outlook.com,8507111523,201 Ryan Grove Suite 374,Carrollberg,California,00938,2021-09-19 21:58:46,2021-10-20 21:58:46,0.51,False,2022-12-24 22:34:42
C107656,Paul,Perez,paul.perez@yahoo.com,5955554860,65121 Jesse Burg Apt. 571,Crystalport,Washington,00989,2022-06-26 12:25:41,2022-06-26 12:25:41,0.36,False,2022-08-25 22:21:48
